case_name,cycle_start_s,suppression,is_pre_fault,is_fault_window,is_response_window,is_material_suppression,time_s,Cs1_pF,Cs2_pF,lambda,innovation_scalar,local_ls_Cs1_pF,local_ls_Cs2_pF,E_in,E_quad,base_in,base_in_candidate,base_in_increment_candidate,base_in_increment_applied,evidence_ratio_base,evidence_ratio_quad,evidence_background_excess,evidence_phase_weight,fault_evidence_score,update_weight,delta_c_local_1,delta_c_local_2,delta_c_m2_raw_1,delta_c_m2_raw_2,delta_c_raw_1,delta_c_raw_2,delta_c_after_rate_1,delta_c_after_rate_2,delta_c_applied_1,delta_c_applied_2,delta_c_suppressed_1,delta_c_suppressed_2,delta_c_information_suppressed_1,delta_c_information_suppressed_2,delta_c_rate_suppressed_1,delta_c_rate_suppressed_2,delta_c_projection_suppressed_1,delta_c_projection_suppressed_2,J_increment_norm_raw,J_increment_norm_applied,h_increment_norm_raw,h_increment_norm_applied,rate_limit_active,projection_active,m4_evidence_valid,fault_direction_candidate_1,fault_direction_candidate_2,direction_candidate_valid,cos_local_fault,cos_raw_fault,delta_c_parallel_1,delta_c_parallel_2,delta_c_perpendicular_1,delta_c_perpendicular_2,R_condition_number,J_11,J_12,J_21,J_22,h_1,h_2,J_increment_raw_11,J_increment_raw_12,J_increment_raw_21,J_increment_raw_22,J_increment_applied_11,J_increment_applied_12,J_increment_applied_21,J_increment_applied_22,h_increment_raw_1,h_increment_raw_2,h_increment_applied_1,h_increment_applied_2,forced_update_weight_active,direction_diagnostics_enabled
Case05_fault_only,2.13999999999998,0,0,0,0,0,2.15998,10.0081782773665,9.95188899152193,0.876588483783455,0.0532186589737281,9.79468312626557,9.85221038605689,0.000925471461571201,1.19950670439555e-05,0.000930151472350032,0.000930151472350032,-7.12691996776656e-08,-7.12691996776656e-08,0.994892320122368,77.1543383761601,0,1,0,1,-0.24111641968963,-0.112554492269759,-0.0276212685886748,-0.0128758868047125,-0.0276212685886748,-0.0128758868047125,-0.0276212685886748,-0.0128758868047125,-0.0276212685886748,-0.0128758868047125,0,0,0,0,0,0,0,0,3.01957781153948e-07,3.01957781153948e-07,4.41060254409776e-06,4.41060254409776e-06,0,0,1,0.435807281673028,0.900040006466799,1,-0.775607057231167,-0.775271448156453,-0.0102965411320222,-0.021264672107989,-0.0173247274566525,0.00838878530327647,1.6666666666666,2.0824815116404e-05,5.20620262385701e-06,5.20620262385701e-06,2.0824815116404e-05,0.000260231013675991,0.000259351847503974,-2.07141367231411e-07,-5.17851791655566e-08,-5.17851791655566e-08,-2.07141367231414e-07,-2.07141367231411e-07,-5.17851791655566e-08,-5.17851791655566e-08,-2.07141367231414e-07,-3.23710142321006e-06,-2.99576186935026e-06,-3.23710142321006e-06,-2.99576186935026e-06,0,1
Case05_fault_only,2.15999999999998,0.0468025532644459,0,0,0,0,2.17998,10.0053015621709,9.97237012142761,0.909028511911836,0.0386388710508602,9.98096739660246,10.1431574595719,0.000935631990240154,8.63795354645757e-06,0.000930229832584927,0.000930233680118384,8.22077683517754e-08,7.83602348947924e-08,1.00589207032705,108.31639521838,0.0491005860587775,1,0.0491005860587775,0.953197446735554,-0.0272108807640699,0.191268468049934,-0.00301469076957694,0.0214634638338289,-0.00287671519560995,0.020481129905674,-0.00287671519560995,0.020481129905674,-0.00287671519560995,0.020481129905674,-0.000137975573966997,0.000982333928154944,-0.000137975573966997,0.000982333928154944,0,0,0,0,7.20093223264564e-07,6.86391021827356e-07,9.06640278678847e-06,8.64207198744289e-06,0,0,1,-0.654333204691658,0.756206358898114,1,0.840828990034794,0.839867896238414,-0.0113659581404799,0.0131355244685327,0.00848924294486992,0.00734560543714131,1.6666666666666,2.12956754492249e-05,5.32391780723778e-06,5.32391780723778e-06,2.12956754492249e-05,0.000266162734239605,0.000265636757956108,4.93979851114265e-07,1.23495067872782e-07,1.23495067872782e-07,4.93979851114265e-07,4.70860332820925e-07,1.1771518338077e-07,1.1771518338077e-07,4.70860332820925e-07,6.22297151962447e-06,6.59350323866065e-06,5.93172056361413e-06,6.28491045213394e-06,0,1
Case05_fault_only,2.17999999999998,0,0,0,0,0,2.19998,9.98461659389148,9.95682333793297,0.891748407600474,0.0464052100672029,9.81985839173999,9.83291791249904,0.000928048264954317,8.2569374473832e-06,0.000930197109070468,0.000930197109070468,-3.27235144591351e-08,-3.27235144591351e-08,0.997654807925511,112.396184522807,0,1,0,1,-0.185443170430927,-0.139452208928567,-0.0206849682794452,-0.0155467834946403,-0.0206849682794452,-0.0155467834946403,-0.0206849682794452,-0.0155467834946403,-0.0206849682794452,-0.0155467834946403,0,0,0,0,0,0,0,0,1.21216043294029e-07,1.21216043294029e-07,7.85724527445611e-07,7.85724527445611e-07,0,0,1,-0.796911629878638,-0.604095898152073,1,0.999992570937416,0.99999156323259,-0.0206207577684181,-0.0156314887594073,-6.42105110271116e-05,8.47052647669558e-05,1.6666666666666,2.13788289420372e-05,5.34470629465366e-06,5.34470629465366e-06,2.13788289420372e-05,0.000266676705043296,0.000266231061789162,8.31534928123281e-08,2.07884874158755e-08,2.07884874158755e-08,8.31534928123281e-08,8.31534928123281e-08,2.07884874158755e-08,2.07884874158755e-08,8.31534928123281e-08,5.13970803690908e-07,5.94303833054231e-07,5.13970803690908e-07,5.94303833054231e-07,0,1
Case05_fault_only,2.19999999999998,0,0,0,0,0,2.21998,9.99128571328668,9.9420453722909,0.927802413703152,0.0302011623806056,10.0463563934402,9.81901567348654,0.000924007154215377,9.30219936159799e-06,0.000930104259747641,0.000930104259747641,-9.28493228264087e-08,-9.28493228264087e-08,0.993345544944236,99.3321168763458,0,1,0,1,0.0617397995487039,-0.137807664446425,0.00666911939520531,-0.0147779656420663,0.00666911939520531,-0.0147779656420663,0.00666911939520531,-0.0147779656420663,0.00666911939520531,-0.0147779656420663,0,0,0,0,0,0,0,0,1.23170759576087e-06,1.23170759576087e-06,1.473601732181e-05,1.473601732181e-05,0,0,1,-0.273230395601847,-0.961948621766903,1,0.7661605971986,0.764407697892581,-0.00338626384499113,-0.0119218501713661,0.0100553832401964,-0.00285611547070024,1.6666666666666,2.22237733659834e-05,5.55594246856766e-06,5.55594246856766e-06,2.22237733659834e-05,0.00027728250056378,0.000276461765962697,8.44944423946149e-07,2.11236173913997e-07,2.11236173913997e-07,8.44944423946149e-07,8.44944423946149e-07,2.11236173913997e-07,2.11236173913997e-07,8.44944423946149e-07,1.06057955204833e-05,1.02307041735348e-05,1.06057955204833e-05,1.02307041735348e-05,0,1
Case05_fault_only,2.21999999999998,0.00900108723601145,0,0,0,0,2.23998,10.0250165993837,9.93480724425548,0.856156912188575,0.0624013877804158,10.2962775533457,9.87625549905431,0.000931118018629664,1.20429784734732e-05,0.00093011932925689,0.000930119466130872,1.5206383230295e-08,1.50695092483114e-08,1.00108994112346,77.3162569926908,0.0090828426954644,1,0.0090828426954644,0.990998912763989,0.304991840058975,-0.0657898732365894,0.0340488218861719,-0.00730635214097042,0.0337308860970218,-0.00723812803541968,0.0337308860970218,-0.00723812803541968,0.0337308860970218,-0.00723812803541968,0.00031793578915007,-6.82241055507404e-05,0.00031793578915007,-6.82241055507404e-05,0,0,0,0,1.1782777714371e-06,1.16767199042814e-06,1.37422036604951e-05,1.3618508886532e-05,0,0,1,-0.442248524142655,-0.896892548131395,1,-0.243186079002689,-0.244229531220809,0.00372621424956668,0.00755686816514812,0.0300046718474551,-0.0147949962005678,1.6666666666666,2.14227569596288e-05,5.35568849141345e-06,5.35568849141345e-06,2.14227569596288e-05,0.000267972229448972,0.000266522820542718,-8.08291912369934e-07,-2.02072852527845e-07,-2.02072852527845e-07,-8.08291912369941e-07,-8.01016406354531e-07,-2.00253977154212e-07,-2.00253977154212e-07,-8.01016406354538e-07,-9.39483484279572e-06,-1.00292192977877e-05,-9.3102711148078e-06,-9.9389454199792e-06,0,1
Case05_fault_only,2.23999999999998,0,0,0,0,0,2.25998,10.0042196649126,9.9667128301964,0.849032098023834,0.0656035514499625,9.84556957722484,10.2093876793005,0.000928051112768944,9.22100601866665e-06,0.00093008830600957,0.00093008830600957,-3.10232473191632e-08,-3.10232473191632e-08,0.997776396615884,100.645321222856,0,1,0,1,-0.179447022158865,0.274580435045021,-0.0207969344711287,0.0319055859409172,-0.0207969344711287,0.0319055859409172,-0.0207969344711287,0.0319055859409172,-0.0207969344711287,0.0319055859409172,0,0,0,0,0,0,0,0,1.23281538158965e-06,1.23281538158965e-06,1.47308756290496e-05,1.47308756290496e-05,0,0,1,-0.929818046519035,0.368019565196639,1,0.816736429638335,0.816046207025069,-0.0288980427326441,0.0114377701759135,0.00810110826151541,0.0204678157650037,1.6666666666666,2.05770525583028e-05,5.14426250408042e-06,5.14426250408042e-06,2.05770525583028e-05,0.000257129741372995,0.000256550902516539,-8.45704401326062e-07,-2.11425987333029e-07,-2.11425987333029e-07,-8.45704401326062e-07,-8.45704401326062e-07,-2.11425987333029e-07,-2.11425987333029e-07,-8.45704401326062e-07,-1.08424880759766e-05,-9.97191802617895e-06,-1.08424880759766e-05,-9.97191802617895e-06,0,1
Case05_fault_only,2.25999999999998,0.0511758009982619,0,0,0,0,2.27998,10.0166604254135,9.94734546097335,0.900493445469974,0.042474855968551,10.1186480561417,9.78780229942906,0.00093610813738963,1.26317505407962e-05,0.00093017398243488,0.000930178603480271,9.02974707008572e-08,8.56764253095738e-08,1.00647232240309,74.1075541628114,0.0539360200257373,1,0.0539360200257373,0.948824199001738,0.114428391229096,-0.178910530767336,0.0131008305473781,-0.0203949446684071,0.0124407605008994,-0.0193673692230458,0.0124407605008994,-0.0193673692230458,0.0124407605008994,-0.0193673692230458,0.000660070046478722,-0.00102757544536125,0.000660070046478722,-0.00102757544536125,0,0,0,0,4.96932210184459e-07,4.71501306286433e-07,5.89472458911892e-06,5.59305733660659e-06,0,0,1,0.234651782153174,-0.972079493216646,1,0.94534085840767,0.944698275962339,0.00510270693459725,-0.0211387133969367,0.00733805356630212,0.00177134417389084,1.6666666666666,2.09004997718691e-05,5.22512436747174e-06,5.22512436747174e-06,2.09004997718691e-05,0.000261330327762078,0.00026024378274184,3.40892668954458e-07,8.52232304745123e-08,8.52232304745123e-08,3.40892668954458e-07,3.23447213566279e-07,8.08618633913197e-08,8.08618633913197e-08,3.23447213566279e-07,4.42714930068406e-06,3.89205948708596e-06,4.20058638908263e-06,3.69288022530147e-06,0,1
Case05_fault_only,2.27999999999998,0.0619620014324526,0,0,0,0,2.29998,10.0044838452765,9.9635735705637,0.908970484228736,0.0386649509084332,9.90029215315808,10.1017244943007,0.000937547087795877,4.75205310076398e-06,0.000930277726229821,0.000930284579015295,1.10596580414949e-07,1.0374379494089e-07,1.00792658739118,197.293057941912,0.0660548949265093,1,0.0660548949265093,0.938037998567547,-0.116368272255396,0.154379033327336,-0.0129626293997109,0.0172757020338281,-0.0121765801370053,0.0162281095903545,-0.0121765801370053,0.0162281095903545,-0.0121765801370053,0.0162281095903545,-0.000786049262705646,0.00104759244347363,-0.000786049262705646,0.00104759244347363,0,0,0,0,7.08288511136091e-07,6.64401537394487e-07,8.66143615244367e-06,8.12475623315888e-06,0,0,1,-0.742086410682904,0.670304228749723,1,0.981955118963207,0.981536718962058,-0.0147777938563754,0.0133483346021718,0.00260121371937007,0.00287977498818268,1.6666666666666,2.13562754548251e-05,5.33906833735178e-06,5.33906833735178e-06,2.13562754548251e-05,0.000266855713408928,0.000266200440974594,4.85881897803773e-07,1.21470526837976e-07,1.21470526837976e-07,4.8588189780377e-07,4.55775682956053e-07,1.13943969880041e-07,1.13943969880041e-07,4.5577568295605e-07,5.89036441518161e-06,6.35012466643139e-06,5.52538564685048e-06,5.95665823275373e-06,0,1
Case05_fault_only,2.29999999999998,0.030553390858743,0,0,0,0,2.31998,10.0096518870949,9.97460588295747,0.942548821455811,0.023573563390647,10.0543462834803,10.0703750664788,0.000933795998041034,9.50944420060922e-06,0.000930328887879982,0.000930330500306989,5.27740771682009e-08,5.11616501612912e-08,1.00378195856118,98.1966956553998,0.0315163213431705,1,0.0315163213431705,0.969446609141257,0.0498624382037871,0.106801495915061,0.00532251802568418,0.0113620755857955,0.00516804181843433,0.0110323123937679,0.00516804181843433,0.0110323123937679,0.00516804181843433,0.0110323123937679,0.000154476207249843,0.000329763192027599,0.000154476207249843,0.000329763192027599,0,0,0,0,1.69316423714287e-06,1.6414323284174e-06,2.08319683624656e-05,2.01954810907303e-05,0,0,1,-0.906242260862797,0.422758754641797,1,-0.000306965242376182,-0.00159989954496569,1.76637975145828e-05,-8.24009799807877e-06,0.00515037802091975,0.011040552491766,1.6666666666666,2.24822887356503e-05,5.6205716868738e-06,5.6205716868738e-06,2.24822887356503e-05,0.000281103872247679,0.000280512932937623,1.16150107722038e-06,2.90375299544735e-07,2.90375299544735e-07,1.16150107722037e-06,1.12601328082522e-06,2.8150334952202e-07,2.8150334952202e-07,1.12601328082521e-06,1.46972083912613e-05,1.47635690589575e-05,1.42481588387507e-05,1.43124919630291e-05,0,1
Case05_fault_only,2.31999999999998,0.0199788028804516,0,0,0,0,2.33998,10.0409408376852,9.95013736102182,0.835030669570638,0.0718963282828592,10.2925854311548,9.75285002585422,0.000932604780383702,1.4118138269676e-05,0.000930362344223422,0.000930363026267538,3.41383875557483e-08,3.34563434401186e-08,1.00244633111274,66.0572068749428,0.020386092606132,1,0.020386092606132,0.980021197119548,0.282933544059944,-0.221755857103249,0.0319666105598788,-0.0249984641973846,0.0312889505902891,-0.0244685219356509,0.0312889505902891,-0.0244685219356509,0.0312889505902891,-0.0244685219356509,0.000677659969589683,-0.000529942261733751,0.000677659969589683,-0.000529942261733751,0,0,0,0,1.92486111100414e-06,1.88640469029514e-06,2.32018048967481e-05,2.27382606102453e-05,0,0,1,0.697734997594811,-0.716355968169014,1,0.991062480951315,0.990916689395454,0.0274625477947673,-0.0281954611445947,0.00382640279552181,0.00372693920894387,1.6666666666666,2.11882257751753e-05,5.29705602711298e-06,5.29705602711298e-06,2.11882257751753e-05,0.000265457160636939,0.000264014178095219,-1.32044384782539e-06,-3.3011087996024e-07,-3.3011087996024e-07,-1.32044384782539e-06,-1.29406296047498e-06,-3.23515659760822e-07,-3.23515659760822e-07,-1.29406296047498e-06,-1.59656869226186e-05,-1.68350999865071e-05,-1.56467116107406e-05,-1.6498754842404e-05,0,1
Case05_fault_only,2.33999999999998,0,0,0,0,0,2.35998,10.0134236428847,9.96828143658799,0.867432501340184,0.0573337072628387,9.80139404602511,10.1076054032332,0.000926011670274875,9.43254447299977e-06,0.000930297084114194,0.000930297084114194,-6.52601092282577e-08,-6.52601092282577e-08,0.995323677945715,98.1719909091064,0,1,0,1,-0.23954679166008,0.157468042211377,-0.0275171948005148,0.0181440755661644,-0.0275171948005148,0.0181440755661644,-0.0275171948005148,0.0181440755661644,-0.0275171948005148,0.0181440755661644,0,0,0,0,0,0,0,0,6.12870664929117e-07,6.12870664929117e-07,7.61887158932654e-06,7.61887158932654e-06,0,0,1,-0.771120248231839,0.636689534048474,1,0.994101548552258,0.994252952872313,-0.0252705428985004,0.0208650858541077,-0.00224665190201442,-0.00272101028794337,1.6666666666666,2.07677999545353e-05,5.19194962719127e-06,5.19194962719127e-06,2.07677999545353e-05,0.000259712595506238,0.000259009462743294,-4.20425820640012e-07,-1.0510639992171e-07,-1.0510639992171e-07,-4.20425820640009e-07,-4.20425820640012e-07,-1.0510639992171e-07,-1.0510639992171e-07,-4.20425820640009e-07,-5.74456513070023e-06,-5.00471535192464e-06,-5.74456513070023e-06,-5.00471535192464e-06,0,1
Case05_fault_only,2.35999999999998,0,0,0,0,0,2.37998,9.94816695604403,9.98736773863972,0.763750670386619,0.103932282972306,9.51456800986872,10.1138528743913,0.000920264734215795,1.71900803562297e-05,0.000930146598865718,0.000930146598865718,-1.50485248476035e-07,-1.50485248476035e-07,0.989215971897653,53.5346382991399,0,1,0,1,-0.49885563301596,0.145571437803346,-0.0652566868406428,0.0190863020517362,-0.0652566868406428,0.0190863020517362,-0.0652566868406428,0.0190863020517362,-0.0652566868406428,0.0190863020517362,0,0,0,0,0,0,0,0,3.67048877284492e-06,3.67048877284492e-06,4.52237600771328e-05,4.52237600771328e-05,0,0,1,-0.579027889132912,0.815307735524619,1,0.78423533444059,0.784618005187828,-0.0308891989168323,0.0434939375006014,-0.0343674879238105,-0.0244076354488652,1.6666666666666,1.8249865409146e-05,4.56246607623444e-06,4.56246607623444e-06,1.8249865409146e-05,0.000227120729330635,0.000227657290016263,-2.51793454538935e-06,-6.29483550956821e-07,-6.29483550956821e-07,-2.51793454538935e-06,-2.51793454538935e-06,-6.29483550956821e-07,-6.29483550956821e-07,-2.51793454538935e-06,-3.25918661756036e-05,-3.13521727270316e-05,-3.25918661756036e-05,-3.13521727270316e-05,0,1
Case05_fault_only,2.37999999999998,0.0198873934198197,0,0,0,0,2.39998,9.95251887600402,9.98871927381785,0.977690667169523,0.00777947542942789,9.98537764610596,9.99869780898558,0.000932411423282101,1.48301384944054e-05,0.000930179895610151,0.000930180571231964,3.3972366245659e-08,3.32967444327146e-08,1.00243491124832,62.8727387556015,0.0202909270692997,1,0.0202909270692997,0.98011260658018,0.0372106900619276,0.0113300703458528,0.00443157655562487,0.00137627337339374,0.00435191995998707,0.00135153517812725,0.00435191995998707,0.00135153517812725,0.00435191995998707,0.00135153517812725,7.96565956378004e-05,2.47381952664938e-05,7.96565956378004e-05,2.47381952664938e-05,0,0,0,0,2.88821909185584e-06,2.83077994249347e-06,3.50157643305427e-05,3.43193920494055e-05,0,0,1,0.992911483304711,-0.118856158114059,1,0.915235819038461,0.912984973676413,0.00413094172491663,-0.000494493085307562,0.000220978235070438,0.00184602826343481,1.6666666666666,2.01917644276754e-05,5.04794083690282e-06,5.04794083690282e-06,2.01917644276754e-05,0.000251382375788817,0.000251930591847265,1.98130194989038e-06,4.95325493631085e-07,4.95325493631085e-07,1.98130194989038e-06,1.94189901852945e-06,4.85474760668377e-07,4.85474760668377e-07,1.94189901852945e-06,2.47539377570466e-05,2.47658296281866e-05,2.42616464581825e-05,2.42733018310026e-05,0,1
Case05_fault_only,2.39999999999998,0,0,0,0,0,2.41998,9.95722074016659,10.0035857586078,0.933481399914475,0.0276488090272024,9.99401480865855,10.1205885408542,0.000924298226259888,9.33258761573213e-06,0.000930091670569897,0.000930091670569897,-8.82250402538774e-08,-8.82250402538774e-08,0.993676847480534,99.0398659295508,0,1,0,1,0.0414959326545326,0.131869267036327,0.00470186416256801,0.0148664847899251,0.00470186416256801,0.0148664847899251,0.00470186416256801,0.0148664847899251,0.00470186416256801,0.0148664847899251,0,0,0,0,0,0,0,0,1.5237973709612e-06,1.5237973709612e-06,1.8792267861718e-05,1.8792267861718e-05,0,0,1,-0.950132096508362,0.311847717940381,1,0.0122718667589583,0.010818626785685,-0.000160275219195995,5.26047499419733e-05,0.00486213938176401,0.0148138800399832,1.6666666666666,2.12370807961042e-05,5.30926994697105e-06,5.30926994697105e-06,2.12370807961042e-05,0.00026457503431576,0.00026531353219601,1.04531636842875e-06,2.6132911006823e-07,2.6132911006823e-07,1.04531636842875e-06,1.04531636842875e-06,2.6132911006823e-07,2.6132911006823e-07,1.04531636842875e-06,1.31926585269428e-05,1.33829403487442e-05,1.31926585269428e-05,1.33829403487442e-05,0,1
Case05_fault_only,2.41999999999998,0,0,0,0,0,2.43998,9.95306242566086,10.0243286344792,0.90955907339674,0.0384004164509032,9.91913284520564,10.191772133905,0.000911652297286489,1.40397290498373e-05,0.000929815079970646,0.000929815079970646,-2.76590599251154e-07,-2.76590599251154e-07,0.980174671092015,64.9337529261389,0,1,0,1,-0.0380878949609471,0.18818637529724,-0.0041583145057249,0.0207428758714236,-0.0041583145057249,0.0207428758714236,-0.0041583145057249,0.0207428758714236,-0.0041583145057249,0.0207428758714236,0,0,0,0,0,0,0,0,6.81846749408414e-07,6.81846749408414e-07,8.575754924466e-06,8.575754924466e-06,0,0,1,0.363539689548935,-0.931578710642671,1,-0.985181411308089,-0.984862430148862,-0.00757447082629933,0.0194097535125243,0.00341615632057442,0.0013331223588993,1.6666666666666,2.17048238019707e-05,5.42620572123371e-06,5.42620572123371e-06,2.17048238019707e-05,0.000270424530933164,0.000271584653455201,4.67743005866472e-07,1.16935774262658e-07,1.16935774262658e-07,4.67743005866472e-07,4.67743005866472e-07,1.16935774262658e-07,1.16935774262658e-07,4.67743005866472e-07,5.8494966174042e-06,6.27112125919119e-06,5.8494966174042e-06,6.27112125919119e-06,0,1
Case05_fault_only,2.43999999999998,0,0,0,0,0,2.45998,9.9318290206161,10.0298145938256,0.904897670568264,0.0404954289580836,9.75692993787696,10.0746182099216,0.00092653018157001,9.08434144862967e-06,0.000929765806494636,0.000929765806494636,-4.92734760095372e-08,-4.92734760095372e-08,0.996467148714172,101.992003139328,0,1,0,1,-0.196132487783904,0.0502895754423971,-0.021233405044768,0.00548595934640694,-0.021233405044768,0.00548595934640694,-0.021233405044768,0.00548595934640694,-0.021233405044768,0.00548595934640694,0,0,0,0,0,0,0,0,4.7269336479117e-07,4.7269336479117e-07,5.42884888093561e-06,5.42884888093561e-06,0,0,1,-0.782671372519382,0.622435155368506,1,0.912741451903957,0.913490286954583,-0.0156795938979864,0.0124695125012594,-0.00555381114678158,-0.00698355315485242,1.6666666666666,2.20290887699123e-05,5.50727198502213e-06,5.50727198502213e-06,2.20290887699123e-05,0.000274027053253187,0.000275645962739874,3.24264967941623e-07,8.10662637884217e-08,8.10662637884217e-08,3.24264967941633e-07,3.24264967941623e-07,8.10662637884217e-08,8.10662637884217e-08,3.24264967941633e-07,3.60252232002264e-06,4.06130928467342e-06,3.60252232002264e-06,4.06130928467342e-06,0,1
Case05_fault_only,2.45999999999998,0.0486036489909859,0,0,0,0,2.47998,9.94997155786382,10.0563611794275,0.860563411797664,0.0604209385179036,10.1022303181531,10.2792752983109,0.000935465640536236,1.3503604352485e-05,0.000929847148514264,0.00092985130400526,8.54975106239896e-08,8.13420196279797e-08,1.00613039757062,69.2752554134706,0.0510866464217977,1,0.0510866464217977,0.951396351009014,0.170401297536984,0.249460704485335,0.0190990439233172,0.0279461685406623,0.0181425372477264,0.0265465856019134,0.0181425372477264,0.0265465856019134,0.0181425372477264,0.0265465856019134,0.000956506675590774,0.00139958293874898,0.000956506675590774,0.00139958293874898,0,0,0,0,9.95950929412146e-07,9.47544080026752e-07,1.11670853613001e-05,1.06243242641471e-05,0,0,1,-0.745256367433073,0.666778034131642,1,0.130227259246806,0.129994793941509,-0.00311505144722441,0.00278702466824042,0.0212575886949508,0.0237595609336729,1.6666666666666,2.13790788870978e-05,5.34476954183945e-06,5.34476954183945e-06,2.13790788870978e-05,0.000266471154790646,0.000268177049532886,-6.83216707868528e-07,-1.7080414804023e-07,-1.7080414804023e-07,-6.83216707868528e-07,-6.50009882814509e-07,-1.62502443182678e-07,-1.62502443182678e-07,-6.50009882814509e-07,-7.94190397569527e-06,-7.85047493514877e-06,-7.55589846254044e-06,-7.46891320698828e-06,0,1
Case05_fault_only,2.47999999999998,0,0,0,0,0,2.49998,9.94778860862292,10.0432385350577,0.939155436826789,0.0250986800778476,9.92912553121966,9.93261128361179,0.000928055420533839,8.4830204947251e-06,0.000929820272594558,0.000929820272594558,-2.68759197063172e-08,-2.68759197063172e-08,0.998073094074107,109.401529925176,0,1,0,1,-0.0208460266441577,-0.123749895815733,-0.00218294924090223,-0.0131226443698544,-0.00218294924090223,-0.0131226443698544,-0.00218294924090223,-0.0131226443698544,-0.00218294924090223,-0.0131226443698544,0,0,0,0,0,0,0,0,1.58549931644561e-06,1.58549931644561e-06,1.89292781327713e-05,1.89292781327713e-05,0,0,1,0.153306938078952,-0.988178618842187,1,0.948983454458533,0.94962654768812,0.00193670436904797,-0.0124835175269488,-0.00411965360995021,-0.000639126842905595,1.6666666666666,2.24667224425811e-05,5.61668044165831e-06,5.61668044165831e-06,2.24667224425811e-05,0.00027990486181703,0.000281513206631433,1.08764355548334e-06,2.71910899818854e-07,2.71910899818854e-07,1.08764355548334e-06,1.08764355548334e-06,2.71910899818854e-07,2.71910899818854e-07,1.08764355548334e-06,1.34337070263832e-05,1.33361570985468e-05,1.34337070263832e-05,1.33361570985468e-05,0,1
Case05_fault_only,2.49999999999998,0,0,0,0,0,2.51998,9.94999638709571,10.0123014858591,0.868346928840945,0.0569227286108111,9.96773759084491,9.75932487930858,0.000922334438058566,9.69405271719196e-06,0.000929707985076518,0.000929707985076518,-1.12287518039896e-07,-1.12287518039896e-07,0.991949159685103,95.1443596342035,0,1,0,1,0.0199489822219903,-0.283913655749082,0.00220777847279052,-0.0309370491985419,0.00220777847279052,-0.0309370491985419,0.00220777847279052,-0.0309370491985419,0.00220777847279052,-0.0309370491985419,0,0,0,0,0,0,0,0,8.29990421381009e-07,8.29990421381009e-07,1.06247035394823e-05,1.06247035394823e-05,0,0,1,0.788089562214863,-0.615560591597597,1,0.6692850016516,0.670097325767755,0.0163793031371588,-0.0127935377049404,-0.0141715246643682,-0.0181435114936015,1.6666666666666,2.18973537055517e-05,5.47433827964855e-06,5.47433827964855e-06,2.18973537055517e-05,0.000272690310548255,0.000273713554376869,-5.6936873702944e-07,-1.42342162009753e-07,-1.42342162009753e-07,-5.69368737029443e-07,-5.6936873702944e-07,-1.42342162009753e-07,-1.42342162009753e-07,-5.69368737029443e-07,-7.21455126877419e-06,-7.79965225456347e-06,-7.21455126877419e-06,-7.79965225456347e-06,0,1
Case05_fault_only,2.51999999999998,0.0110147519993201,0,0,0,0,2.53998,9.97463811362022,10.0105843714926,0.893016937161006,0.0458350844220197,10.1785951101781,9.99605347353635,0.000930950531766868,8.50626435549124e-06,0.000929726417981719,0.000929726623276873,1.86382003552598e-08,1.84329052006858e-08,1.00133649136081,109.442934387713,0.0111374280067244,1,0.0111374280067244,0.98898524800068,0.228598723082394,-0.0162480123227677,0.0249155991780281,-0.00173619869043584,0.0246417265245054,-0.00171711436654398,0.0246417265245054,-0.00171711436654398,0.0246417265245054,-0.00171711436654398,0.000273872653522744,-1.90843238918603e-05,0.000273872653522744,-1.90843238918603e-05,0,0,0,0,6.67619321486583e-08,6.60265660230446e-08,1.29496944525878e-06,1.28070567797256e-06,0,0,1,0.990383529161616,-0.138349069983754,1,0.997699951490759,0.997605008766858,0.0244053490918972,-0.00340924222795898,0.000236377432608206,0.001692127861415,1.6666666666666,2.19426475525177e-05,5.48566175691571e-06,5.48566175691571e-06,2.19426475525177e-05,0.000273785645905964,0.000274377216555801,4.57983039257146e-08,1.14495916800078e-08,1.14495916800078e-08,4.57983039257146e-08,4.52938469659828e-08,1.1323477267159e-08,1.1323477267159e-08,4.52938469659828e-08,1.10753457639858e-06,6.7105366866998e-07,1.09533535770889e-06,6.63662178931347e-07,0,1
