case_name,cycle_index,Cs1_true_pF,Cs2_true_pF,delta_Cs1_true_pF,delta_Cs2_true_pF,drift_magnitude_pF_per_cycle,normal_suppression,parameter_error_norm_pF,time_s,Cs1_pF,Cs2_pF,lambda,innovation_scalar,local_ls_Cs1_pF,local_ls_Cs2_pF,E_in,E_quad,base_in,base_in_candidate,base_in_increment_candidate,base_in_increment_applied,evidence_ratio_base,evidence_ratio_quad,evidence_background_excess,evidence_phase_weight,fault_evidence_score,update_weight,delta_c_local_1,delta_c_local_2,delta_c_m2_raw_1,delta_c_m2_raw_2,delta_c_raw_1,delta_c_raw_2,delta_c_after_rate_1,delta_c_after_rate_2,delta_c_applied_1,delta_c_applied_2,delta_c_suppressed_1,delta_c_suppressed_2,delta_c_information_suppressed_1,delta_c_information_suppressed_2,delta_c_rate_suppressed_1,delta_c_rate_suppressed_2,delta_c_projection_suppressed_1,delta_c_projection_suppressed_2,J_increment_norm_raw,J_increment_norm_applied,h_increment_norm_raw,h_increment_norm_applied,rate_limit_active,projection_active,m4_evidence_valid,fault_direction_candidate_1,fault_direction_candidate_2,direction_candidate_valid,cos_local_fault,cos_raw_fault,delta_c_parallel_1,delta_c_parallel_2,delta_c_perpendicular_1,delta_c_perpendicular_2,R_condition_number,J_11,J_12,J_21,J_22,h_1,h_2,J_increment_raw_11,J_increment_raw_12,J_increment_raw_21,J_increment_raw_22,J_increment_applied_11,J_increment_applied_12,J_increment_applied_21,J_increment_applied_22,h_increment_raw_1,h_increment_raw_2,h_increment_applied_1,h_increment_applied_2,forced_update_weight_active,direction_diagnostics_enabled
Case03_smooth_step,60,15,6,0,0,0,0.0187847371992084,0.0910482293894753,1.89998,15.0454061048016,6.07891809502076,0.930828617180425,0.028841070930146,15.1650123527101,6.11912476737189,0.00092988458336669,1.00866481135387e-05,0.000927784604135127,0.000927785204687565,3.19702336922705e-08,3.13696812541961e-08,1.00229732307411,92.1896523879024,0.0191443589509491,1,0.0191443589509491,0.981215262800792,0.136692936888579,0.0459371887985949,0.0173935787761668,0.00583344081105786,0.0170866889800259,0.00573051644746503,0.0170866889800259,0.00573051644746503,0.0170866889800259,0.00573051644746503,0.000306889796140908,0.000102924363592827,0.000306889796140908,0.000102924363592827,0,0,0,0,1.69869921217715e-06,1.66678959389591e-06,2.28313224748225e-05,2.24024420822226e-05,0,0,1,-0.0597675528873021,0.998212321914461,1,0.261330556339842,0.260738725884992,-0.000280850273619411,0.00469064216613603,0.0173675392536453,0.001039874281329,1.6666666666666,1.88262443408314e-05,4.70656105182792e-06,4.70656105182792e-06,1.88262443408314e-05,0.000311860795219918,0.000185255927658365,1.16529804530148e-06,2.91324513802378e-07,2.91324513802378e-07,1.16529804530148e-06,1.14340822776174e-06,2.85852059370913e-07,2.85852059370913e-07,1.14340822776174e-06,1.96370652721654e-05,1.16471006454846e-05,1.92681881616641e-05,1.14283129207265e-05,0,1
Case03_smooth_step,61,15,6,0,0,0,0,0.0866384688221169,1.91998,15.0298403022855,6.0813374491815,0.936031051513893,0.026502898196003,14.9144357055716,6.09908849028807,0.000927051727677596,8.11075927514759e-06,0.000927773610988264,0.000927773610988264,-1.09931468629748e-08,-1.09931468629748e-08,0.99921007909111,114.299006566848,0,1,0,1,-0.130970399229952,0.0201703952673098,-0.0155658025161234,0.0024193541607378,-0.0155658025161234,0.0024193541607378,-0.0155658025161234,0.0024193541607378,-0.0155658025161234,0.0024193541607378,0,0,0,0,0,0,0,0,1.72617928087767e-06,1.72617928087767e-06,2.25434644446541e-05,2.25434644446541e-05,0,0,1,-0.93682517988318,0.349797916427241,1,0.979152763568767,0.979433564466169,-0.0144540141263854,0.00539693438433197,-0.00111178838973798,-0.00297758022359417,1.6666666666666,2.00103935578203e-05,5.00259835821038e-06,5.00259835821038e-06,2.00103935578203e-05,0.00033117701128295,0.000196878818270155,1.18414921698892e-06,2.96037306382464e-07,2.96037306382464e-07,1.18414921698893e-06,1.18414921698892e-06,2.96037306382464e-07,2.96037306382464e-07,1.18414921698893e-06,1.9316216063032e-05,1.16228906117905e-05,1.9316216063032e-05,1.16228906117905e-05,0,1
Case03_smooth_step,62,15,6,0,0,0,0,0.0602759384587019,1.93998,15.0207347418067,6.05659734304088,0.895168176685969,0.0448682351973173,14.9519064936538,5.87096804856629,0.000921583026279386,7.41924007216078e-06,0.000927680752217631,0.000927680752217631,-9.28587706332034e-08,-9.28587706332034e-08,0.993327483519924,124.21528583633,0,1,0,1,-0.0779338086316805,-0.210369400615216,-0.00910556047877797,-0.0247401061406176,-0.00910556047877797,-0.0247401061406176,-0.00910556047877797,-0.0247401061406176,-0.00910556047877797,-0.0247401061406176,0,0,0,0,0,0,0,0,4.23791003940193e-07,4.23791003940193e-07,5.06002367914926e-06,5.06002367914926e-06,0,0,1,0.554115785097369,-0.832439605440493,1,0.588101879688817,0.589818092042733,0.00861600696319029,-0.0129436944945547,-0.0177215674419683,-0.0117964116460629,1.6666666666666,2.03011117873371e-05,5.07527791886497e-06,5.07527791886497e-06,2.03011117873371e-05,0.000335678031953421,0.000199190668731915,2.90718229516787e-07,7.26795606545876e-08,7.26795606545876e-08,2.90718229516784e-07,2.90718229516787e-07,7.26795606545876e-08,7.26795606545876e-08,2.90718229516784e-07,4.50102067047137e-06,2.31185046176016e-06,4.50102067047137e-06,2.31185046176016e-06,0,1
Case03_smooth_step,63,15,6,0,0,0,0.0517304568288386,0.0415772697162054,1.95998,15.0133420130401,6.03937842105889,0.917622560464845,0.0347763773191708,14.9517019369598,5.89700604521702,0.000933753626680496,1.20069059971569e-05,0.00092776713304602,0.000927771845334574,9.10931169428907e-08,8.63808283894929e-08,1.00654629779493,77.7680467294681,0.0545524816244165,1,0.0545524816244165,0.948269543171161,-0.0690328048468789,-0.159591297823867,-0.00778227968405965,-0.0181262523657946,-0.00739272876655228,-0.0172189219819954,-0.00739272876655228,-0.0172189219819954,-0.00739272876655228,-0.0172189219819954,-0.000389550917507364,-0.000907330383799199,-0.000389550917507364,-0.000907330383799199,0,0,0,0,1.04387255236495e-06,9.89872548360025e-07,1.33323486273919e-05,1.26426601422955e-05,0,0,1,-0.741556099235188,0.670890864214955,1,-0.321348286073041,-0.323920685641457,0.00450116717141071,-0.00407223666114838,-0.011893895937963,-0.013146685320847,1.6666666666666,2.09801587528836e-05,5.24503966243641e-06,5.24503966243641e-06,2.09801587528836e-05,0.000346660579534037,0.000205453296304516,7.16090662656637e-07,1.79022667968152e-07,1.79022667968152e-07,7.1609066265664e-07,6.79046965546542e-07,1.69761743571443e-07,1.69761743571443e-07,6.79046965546545e-07,1.15816728056969e-05,6.6042694481751e-06,1.0982547580616e-05,6.26262757260027e-06,0,1
Case03_smooth_step,64,15,6,0,0,0,0.0405354889420824,0.0535344485228133,1.97998,15.0514843254302,6.01467315281868,0.821514234263297,0.0779711306681811,15.3403715791317,5.82715426281142,0.000932470693492178,1.06680395882467e-05,0.000927834826535876,0.000927837686452713,7.05534066923431e-08,6.76934898555725e-08,1.00506976403712,87.4078771230002,0.0422480336426278,1,0.0422480336426278,0.959464511057918,0.327029566091532,-0.212224158247473,0.0398651162296755,-0.0258211504448145,0.0381423123900611,-0.0247052682402122,0.0381423123900611,-0.0247052682402122,0.0381423123900611,-0.0247052682402122,0.00172280383961443,-0.00111588220460224,0.00172280383961443,-0.00111588220460224,0,0,0,0,1.97700672962081e-06,1.89686779519384e-06,2.56506502674569e-05,2.46108886171832e-05,0,0,1,0.792885307727229,-0.609370895916678,1,0.996830904624555,0.996761530522746,0.0359154451436645,-0.0276027652059487,0.00222686724639658,0.00289749696573649,1.6666666666666,1.96789181795321e-05,4.91972952351411e-06,4.91972952351411e-06,1.96789181795321e-05,0.000325788998753293,0.000192412094126791,-1.3562154288716e-06,-3.39053852615781e-07,-3.39053852615781e-07,-1.3562154288716e-06,-1.3012405733515e-06,-3.25310138922303e-07,-3.25310138922303e-07,-1.3012405733515e-06,-2.17533640277435e-05,-1.35921673260691e-05,-2.08715807807438e-05,-1.30412021777243e-05,0,1
Case03_smooth_step,65,15,6,0,0,0,0.0178175003165429,0.0488003068623724,1.99998,15.0484881181937,6.0055111109496,0.956155943425256,0.0174580029549413,15.02385799648,5.93187017806471,0.000929854617846267,1.18027322719391e-05,0.000927864583591047,0.000927865123405532,3.02968696558499e-08,2.97570551711793e-08,1.00217688671777,78.782996716743,0.0181407226480671,1,0.0181407226480671,0.982182499683457,-0.027626328950161,-0.0828029747539665,-0.00304664995111814,-0.00931628967299059,-0.00299620723652261,-0.00916204186907255,-0.00299620723652261,-0.00916204186907255,-0.00299620723652261,-0.00916204186907255,-5.04427145955333e-05,-0.000154247803918039,-5.04427145955333e-05,-0.000154247803918039,0,0,0,0,2.22398433837506e-06,2.18435849672208e-06,2.91267801621422e-05,2.86078137473833e-05,0,0,1,0.915137505718842,0.403141843061058,1,-0.672049761616825,-0.667621076819597,-0.00588940774116134,-0.00259443709439584,0.00289320050463873,-0.00656760477467671,1.6666666666666,2.1177375745843e-05,5.294343916012e-06,5.294343916012e-06,2.11773757458431e-05,0.000350484233347452,0.000206853437407264,1.52564066942125e-06,3.81410168292165e-07,3.81410168292165e-07,1.52564066942125e-06,1.49845756631091e-06,3.74614392497887e-07,3.74614392497887e-07,1.49845756631091e-06,2.51432239956603e-05,1.47033196835888e-05,2.46952345941587e-05,1.44413432804723e-05,0,1
Case03_smooth_step,66,15,6,0,0,0,0.0648307587429554,0.0473176214916641,2.01998,15.0437279658247,6.01807822747005,0.935683183301955,0.0266592434597953,15.0007472726468,6.12996468949471,0.000935583507051679,5.49317195469051e-06,0.000927972861087987,0.000927980367442957,1.15783851909455e-07,1.08277496939997e-07,1.00831901938808,170.317535065507,0.0693251615673443,1,0.0693251615673443,0.935169241257045,-0.0477408455469135,0.124453578545102,-0.00507489643975667,0.0133980615373455,-0.00476015236892735,0.0125671165204473,-0.00476015236892735,0.0125671165204473,-0.00476015236892735,0.0125671165204473,-0.00031474407082932,0.000830945016898177,-0.00031474407082932,0.000830945016898177,0,0,0,0,1.49619729643831e-06,1.39919769048106e-06,1.98297984357139e-05,1.85442175574067e-05,0,0,1,0.0726727766696822,0.997355837969133,1,0.905164795794851,0.906947557521517,0.000885732425533767,0.0121557266141063,-0.00564588479446112,0.000411389906340938,1.6666666666666,2.21372174425623e-05,5.53430434142171e-06,5.53430434142171e-06,2.21372174425623e-05,0.000366333657960318,0.000216480677108108,1.02638287742342e-06,2.56595720671008e-07,2.56595720671008e-07,1.02638287742342e-06,9.59841696719286e-07,2.39960425409712e-07,2.39960425409712e-07,9.59841696719286e-07,1.6948188534902e-05,1.02946496485533e-05,1.58494246128656e-05,9.62723970084474e-06,0,1
Case03_smooth_step,67,15,6,0,0,0,0.058998172427642,0.0664674528433339,2.03998,15.0663306991549,5.99573847009823,0.860053218982513,0.0606502386595445,15.2591094689387,5.80460201251189,0.000934954616225654,1.21397454292047e-05,0.00092807140875315,0.000928077587415052,1.04726327065019e-07,9.85476651631364e-08,1.00752366306193,77.0159985364542,0.0626971921827701,1,0.0626971921827701,0.941001827572358,0.215381503113962,-0.213476214958161,0.0240667899458273,-0.0237867801307283,0.0226027333301566,-0.0223397573718218,0.0226027333301566,-0.0223397573718218,0.0226027333301566,-0.0223397573718218,0.00146405661567073,-0.00144702275890651,0.00146405661567073,-0.00144702275890651,0,0,0,0,1.03439344577369e-06,9.73366122901912e-07,1.3509151027914e-05,1.27121358062181e-05,0,0,1,0.572284122205565,-0.820055414878411,1,0.983744654815566,0.983490724125707,0.0178867542050573,-0.0256308520039416,0.00471597912509928,0.00329109463211976,1.6666666666666,2.14694937903535e-05,5.3673734309004e-06,5.3673734309004e-06,2.14694937903535e-05,0.000355649367385021,0.000209592692522008,-7.0958805035633e-07,-1.7739700989951e-07,-1.7739700989951e-07,-7.0958805035633e-07,-6.67723652208813e-07,-1.6693091052131e-07,-1.6693091052131e-07,-6.67723652208813e-07,-1.13541655948324e-05,-7.31984187944741e-06,-1.06842905752965e-05,-6.88798458610071e-06,0,1
Case03_smooth_step,68,15,6,0,0,0,0,0.083113847076565,2.05998,15.0823288522946,6.01139612459224,0.904272394653728,0.0407764518410213,15.2118162359813,6.13857380953809,0.000926225405419822,1.35096620272999e-05,0.00092804371870315,0.00092804371870315,-2.76900499998796e-08,-2.76900499998796e-08,0.998010925327362,68.5602203469569,0,1,0,1,0.145485536826438,0.142835339439864,0.015998153139698,0.0156576544940066,0.015998153139698,0.0156576544940066,0.015998153139698,0.0156576544940066,0.015998153139698,0.0156576544940066,0,0,0,0,0,0,0,0,4.85748968375156e-07,4.85748968375156e-07,7.00034079172615e-06,7.00034079172615e-06,0,0,1,-0.947951066493553,0.318416041577261,1,-0.45336022257452,-0.454753960266667,0.00964996929790025,-0.0032414173408184,0.00634818384179774,0.018899071834825,1.6666666666666,2.18027148332207e-05,5.45067869321466e-06,5.45067869321466e-06,2.18027148332207e-05,0.00036160341199311,0.000213274285112884,3.33221042867222e-07,8.33052623142581e-08,8.33052623142581e-08,3.33221042867216e-07,3.33221042867222e-07,8.33052623142581e-08,8.33052623142581e-08,3.33221042867216e-07,5.95404460808862e-06,3.68159259087639e-06,5.95404460808862e-06,3.68159259087639e-06,0,1
Case03_smooth_step,69,15,6,0,0,0,0,0.0684899841040423,2.07998,15.0658206921379,6.01893447673054,0.918972940816624,0.0341694648015172,14.9267871665009,6.0820756272857,0.000922502640537907,1.295431328439e-05,0.000927960602530672,0.000927960602530672,-8.31161724786523e-08,-8.31161724786523e-08,0.994029291881629,71.2120064005027,0,1,0,1,-0.155541685793736,0.0706795026934675,-0.0165081601566897,0.00753835213830367,-0.0165081601566897,0.00753835213830367,-0.0165081601566897,0.00753835213830367,-0.0165081601566897,0.00753835213830367,0,0,0,0,0,0,0,0,9.06471627791789e-07,9.06471627791789e-07,1.17321318319518e-05,1.17321318319518e-05,0,0,1,0.967438610262707,-0.253105779019282,1,-0.985478841475209,-0.98516283516549,-0.0172964789056065,0.00452518508280884,0.000788318748916873,0.00301316705549484,1.6666666666666,2.24245492394855e-05,5.60613729600355e-06,5.60613729600355e-06,2.24245492394855e-05,0.000371588717578376,0.000219433553713225,6.21834406264782e-07,1.5545860278889e-07,1.5545860278889e-07,6.21834406264782e-07,6.21834406264782e-07,1.5545860278889e-07,1.5545860278889e-07,6.21834406264782e-07,9.98530558526635e-06,6.15926860034086e-06,9.98530558526635e-06,6.15926860034086e-06,0,1
Case03_smooth_step,70,15,6,0,0,0,0,0.0692508574200075,2.09998,15.0691232055201,6.0042028219131,0.929658674337281,0.0293668879383007,15.0973829683386,5.87553233099852,0.00092229472979421,1.9535082992457e-05,0.000927875614439625,0.000927875614439625,-8.49880910469385e-08,-8.49880910469385e-08,0.993894274475413,47.2122248029275,0,1,0,1,0.0315622762007344,-0.143402145732016,0.00330251338218979,-0.0147316548174414,0.00330251338218979,-0.0147316548174414,0.00330251338218979,-0.0147316548174414,0.00330251338218979,-0.0147316548174414,0,0,0,0,0,0,0,0,1.18233009047224e-06,1.18233009047224e-06,1.54388982457556e-05,1.54388982457556e-05,0,0,1,0.853670107653822,0.520814119718641,1,-0.32514232133421,-0.321461401222938,-0.00414302910407548,-0.00252761346152557,0.00744554248626526,-0.0122040413559159,1.6666666666666,2.32356209900056e-05,5.80890523460901e-06,5.80890523460901e-06,2.32356209900056e-05,0.000385019787569349,0.000227047090206891,8.11071750520093e-07,2.0276793860546e-07,2.0276793860546e-07,8.11071750520103e-07,8.11071750520093e-07,2.0276793860546e-07,2.0276793860546e-07,8.11071750520103e-07,1.34310699909729e-05,7.61353649366596e-06,1.34310699909729e-05,7.61353649366596e-06,0,1
Case03_smooth_step,71,15,6,0,0,0,0,0.0644679529434944,2.11998,15.0644637484298,5.99926372891928,0.963448922285751,0.0141802596468534,15.0202094015485,5.9528760854853,0.000919330866038009,1.52436804276208e-05,0.000927747443213601,0.000927747443213601,-1.281712260242e-07,-1.281712260242e-07,0.990791062650141,60.3089831481141,0,1,0,1,-0.0489138039716348,-0.0513267364278009,-0.00465945709029469,-0.00493909299382356,-0.00465945709029469,-0.00493909299382356,-0.00465945709029469,-0.00493909299382356,-0.00465945709029469,-0.00493909299382356,0,0,0,0,0,0,0,0,2.24368801891541e-06,2.24368801891541e-06,2.94058352096954e-05,2.94058352096954e-05,0,0,1,-0.89130262792975,0.453408894316728,1,0.286666164308966,0.281816678073389,-0.00170555896753115,0.000867624061040274,-0.00295389812276354,-0.00580671705486383,1.6666666666666,2.47747782728755e-05,6.19369455579767e-06,6.19369455579767e-06,2.47747782728755e-05,0.000410377862710096,0.000241935715715513,1.53915728286989e-06,3.84789321188658e-07,3.84789321188658e-07,1.5391572828699e-06,1.53915728286989e-06,3.84789321188658e-07,3.84789321188658e-07,1.5391572828699e-06,2.53580751407468e-05,1.48886255086224e-05,2.53580751407468e-05,1.48886255086224e-05,0,1
Case03_smooth_step,72,15,6,0,0,0,0.0218199648736819,0.0809506010265533,2.13998,15.0768389328257,5.97452887499996,0.868981674347842,0.0566374497313068,15.190715048642,5.74577679237937,0.000930230840857893,1.05164575789531e-05,0.000927783881363524,0.000927784694178265,3.72509646643466e-08,3.6438149923811e-08,1.00267680354415,88.4547704257321,0.0223066962012408,1,0.0223066962012408,0.978180035126318,0.1262513002122,-0.253486936539907,0.0126611310072562,-0.0253063886813552,0.0123751843959035,-0.0247348539193126,0.0123751843959035,-0.0247348539193126,0.0123751843959035,-0.0247348539193126,0.000285946611352728,-0.000571534762042525,0.000285946611352728,-0.000571534762042525,0,0,0,0,1.25001861561382e-06,1.22274325332968e-06,1.66355816013403e-05,1.62725937951458e-05,0,0,1,0.936878213359331,-0.349655849847571,1,0.730665959642749,0.73189734180736,0.0189649699191831,-0.00707798791760593,-0.00658978552327962,-0.0176568660017067,1.6666666666666,2.39359833207466e-05,5.98399581935729e-06,5.98399581935729e-06,2.39359833207466e-05,0.000396632028720221,0.000233226562097358,-8.57505696301181e-07,-2.14376422447937e-07,-2.14376422447937e-07,-8.57505696301181e-07,-8.38794952128909e-07,-2.09698736440377e-07,-2.09698736440377e-07,-8.38794952128909e-07,-1.40524581327193e-05,-8.90342606208553e-06,-1.37458339898745e-05,-8.70915361815541e-06,0,1
Case03_smooth_step,73,15,6,0,0,0,0,0.117360823565069,2.15998,15.114643985601,5.97489383594812,0.837246071364216,0.0709006420834985,15.43132633217,5.97787699423707,0.000924050012055006,2.01147181067682e-05,0.000927727873323897,0.000927727873323897,-5.60080396277886e-08,-5.60080396277886e-08,0.99597549668221,45.9389988534754,0,1,0,1,0.354487399344297,0.00334811923710632,0.0378050527752514,0.000364960948162185,0.0378050527752514,0.000364960948162185,0.0378050527752514,0.000364960948162185,0.0378050527752514,0.000364960948162185,0,0,0,0,0,0,0,0,2.19714793584236e-06,2.19714793584236e-06,2.81301406772153e-05,2.81301406772153e-05,0,0,1,-0.965739875458198,0.25951202852657,1,-0.963245831475386,-0.963189727092668,0.0351675481356144,-0.00945016560556643,0.00263750463963701,0.00981512655372862,1.6666666666666,2.24287522709489e-05,5.60718805867034e-06,5.60718805867034e-06,2.24287522709489e-05,0.000372506470449782,0.000218760662448199,-1.50723104979769e-06,-3.76807760686949e-07,-3.76807760686949e-07,-1.50723104979769e-06,-1.50723104979769e-06,-3.76807760686949e-07,-3.76807760686949e-07,-1.50723104979769e-06,-2.41255582704399e-05,-1.44658996491589e-05,-2.41255582704399e-05,-1.44658996491589e-05,0,1
Case03_smooth_step,74,15,6,0,0,0,0,0.137663765664193,2.17998,15.1277858671707,5.94879370616548,0.875201147378185,0.0538421809536248,15.2352541612547,5.73421210258463,0.000915110832909328,1.24949820446611e-05,0.000927538617717678,0.000927538617717678,-1.89255606218531e-07,-1.89255606218531e-07,0.986400063232354,73.2382671397337,0,1,0,1,0.120610175653699,-0.240681733363494,0.0131418815697906,-0.0261001297826411,0.0131418815697906,-0.0261001297826411,0.0131418815697906,-0.0261001297826411,0.0131418815697906,-0.0261001297826411,0,0,0,0,0,0,0,0,5.98603010531363e-07,5.98603010531363e-07,8.05385353858441e-06,8.05385353858441e-06,0,0,1,0.983454077414148,-0.181157604360074,1,0.602560640674442,0.604088303291854,0.0173605942221837,-0.00319791613231956,-0.00421871265239317,-0.0229022136503215,1.6666666666666,2.201811399321e-05,5.5045284903671e-06,5.5045284903671e-06,2.201811399321e-05,0.000365832130905727,0.000214253141125826,-4.10638277738932e-07,-1.02659568303243e-07,-1.02659568303243e-07,-4.10638277738935e-07,-4.10638277738932e-07,-1.02659568303243e-07,-1.02659568303243e-07,-4.10638277738935e-07,-6.67433954405419e-06,-4.50752132237253e-06,-6.67433954405419e-06,-4.50752132237253e-06,0,1
Case03_smooth_step,75,15,6,0,0,0,0.0049006087137291,0.122748805226143,2.19998,15.1167120175999,5.96197929337589,0.921753219264391,0.0329199014542062,15.0215557177136,6.07452418433279,0.000928086764430333,8.98948393622132e-06,0.000927546799624579,0.000927546839918368,8.22220068972309e-09,8.18190690134342e-09,1.00059096915423,103.241384154197,0.0049247429519524,1,0.0049247429519524,0.995099391286271,-0.106230149457142,0.125730478167307,-0.0111267852224266,0.0132486174726392,-0.0110738495708009,0.0131855872104101,-0.0110738495708009,0.0131855872104101,-0.0110738495708009,0.0131855872104101,-5.2935651625674e-05,6.30302622290912e-05,-5.2935651625674e-05,6.30302622290912e-05,0,0,0,0,9.70267091663006e-07,9.65512192298958e-07,1.27863285715971e-05,1.27236677783825e-05,0,0,1,-0.994745862829241,0.102375135575359,1,0.720194600785536,0.718138565539866,-0.0123005720688905,0.00126592407192882,0.0012267224980896,0.0119196631384813,1.6666666666666,2.26804498927331e-05,5.6701124658657e-06,5.6701124658657e-06,2.26804498927331e-05,0.000376660434241857,0.000220934426076749,6.65597733576083e-07,1.66399434014894e-07,1.66399434014894e-07,6.6559773357608e-07,6.62335899523082e-07,1.65583975498601e-07,1.65583975498601e-07,6.62335899523079e-07,1.08816299466656e-05,6.71418856189421e-06,1.08283033361294e-05,6.68128495092218e-06,0,1
Case03_smooth_step,76,15,6,0,0,0,0,0.108647623129674,2.21998,15.1057853999643,6.02477408254871,0.761533658734798,0.104928692703462,15.0263152564271,6.47877634191709,0.000919776476365355,2.01093835385022e-05,0.000927430244775691,0.000927430244775691,-1.16554848888389e-07,-1.16554848888389e-07,0.991622715681204,45.738670934102,0,1,0,1,-0.0903967611728849,0.516797048541194,-0.0109266176356879,0.0627947891728153,-0.0109266176356879,0.0627947891728153,-0.0109266176356879,0.0627947891728153,-0.0109266176356879,0.0627947891728153,0,0,0,0,0,0,0,0,4.40248476369968e-06,4.40248476369968e-06,5.74763123814876e-05,5.74763123814876e-05,0,0,1,-0.804243233023497,0.594300279434488,1,0.723984267854989,0.723373341917721,-0.0370809363651537,0.0274011765826813,0.0261543187294658,0.0353936125901341,1.6666666666666,1.96603702599787e-05,4.91509255942205e-06,4.91509255942205e-06,1.96603702599787e-05,0.000326599166874952,0.00019269622509663,-3.02007963275437e-06,-7.55019906443645e-07,-7.55019906443645e-07,-3.02007963275437e-06,-3.02007963275437e-06,-7.55019906443645e-07,-7.55019906443645e-07,-3.02007963275437e-06,-5.00612673669052e-05,-2.82382009801187e-05,-5.00612673669052e-05,-2.82382009801187e-05,0,1
Case03_smooth_step,77,15,6,0,0,0,0.0146683655508603,0.0952202295015128,2.23998,15.089541096352,6.03239265611825,0.925036483233172,0.0314442771985743,14.9633044342464,6.0912401537553,0.000929087013162638,1.05798335902747e-05,0.00092745473177023,0.000927455096301495,2.48515258042398e-08,2.44869945392572e-08,1.001786407545,87.8167889140697,0.0148867295416336,1,0.0148867295416336,0.98533163444914,-0.142480965717812,0.0664660712065874,-0.0164753782478151,0.0077269475158861,-0.0162443036122148,0.00761857356954554,-0.0162443036122148,0.00761857356954554,-0.0162443036122148,0.00761857356954554,-0.000231074635600237,0.000108373946340556,-0.000231074635600237,0.000108373946340556,0,0,0,0,1.33329638714909e-06,1.31373910835474e-06,1.74226738924056e-05,1.71671117428783e-05,0,0,1,-0.70764663310141,0.706566516798126,1,0.940004918259926,0.940705192370901,-0.0119438408528842,0.0119256103736795,-0.00430046275933064,-0.00430703680413399,1.6666666666666,2.05615878531987e-05,5.14039695813863e-06,5.14039695813863e-06,2.05615878531987e-05,0.000341275326731013,0.000201602405954428,9.14633775788467e-07,2.28658444364812e-07,2.28658444364812e-07,9.14633775788464e-07,9.01217593220037e-07,2.25304398716578e-07,2.25304398716578e-07,9.01217593220033e-07,1.48946398785483e-05,9.03876476347683e-06,1.46761598560613e-05,8.90618085779791e-06,0,1
Case03_smooth_step,78,15,6,0,0,0,0.0327954055014554,0.110263767538756,2.25998,15.1011811104696,6.04382329649826,0.927842737302449,0.0301830394146298,15.1969885547435,6.13836642831136,0.00093122844262985,1.09890116717043e-05,0.000927509481027456,0.000927511337433125,5.66056628943093e-08,5.47492572260154e-08,1.00406888954267,84.7417830130134,0.0339074128555587,1,0.0339074128555587,0.967204594498545,0.107447458391489,0.105973772193107,0.0120180616334657,0.0118018877984643,0.0116400141175852,0.011430640380004,0.0116400141175852,0.011430640380004,0.0116400141175852,0.011430640380004,0.000378047515880553,0.000371247418460285,0.000378047515880553,0.000371247418460285,0,0,0,0,1.3189268799917e-06,1.2756721381356e-06,1.78803234834017e-05,1.72939310242664e-05,0,0,1,0.869407270907567,-0.494096141750824,1,0.272036020194868,0.274123664796781,0.0038880567795851,-0.00220963628668039,0.0077519573380001,0.0136402766666844,1.6666666666666,2.14366917202979e-05,5.35917292527357e-06,5.35917292527357e-06,2.14366917202979e-05,0.000356110768371365,0.000210490022148199,9.04776375212386e-07,2.26194094175457e-07,2.26194094175457e-07,9.04776375212386e-07,8.7510386709916e-07,2.18775967134939e-07,2.18775967134939e-07,8.7510386709916e-07,1.53384730849464e-05,9.18897226535496e-06,1.48354416403524e-05,8.88761619377101e-06,0,1
Case03_smooth_step,79,15,6,0,0,0,0,0.088346441675247,2.27998,15.0744690507944,6.04753371677521,0.887209528259733,0.0484451558383224,14.8612361489283,6.0769856778346,0.000926844890064727,1.57906180242679e-05,0.000927499512163015,0.000927499512163015,-9.96886444096581e-09,-9.96886444096581e-09,0.999283467202712,58.6959223905781,0,1,0,1,-0.239944961541363,0.0331623813363464,-0.0267120596752743,0.00371042027695534,-0.0267120596752743,0.00371042027695534,-0.0267120596752743,0.00371042027695534,-0.0267120596752743,0.00371042027695534,0,0,0,0,0,0,0,0,4.28725113341586e-08,4.28725113341586e-08,1.0985710433682e-06,1.0985710433682e-06,0,0,1,-0.118566354420351,0.992946131267686,1,0.253391103985207,0.254051674935589,-0.000812345401413981,0.00680307012499878,-0.0258997142738604,-0.00309264984804344,1.6666666666666,2.14072814200292e-05,5.35182035074786e-06,5.35182035074786e-06,2.14072814200292e-05,0.000355070222692052,0.000210137711168254,-2.94103002686574e-08,-7.35257452571464e-09,-7.35257452571464e-09,-2.94103002686574e-08,-2.94103002686574e-08,-7.35257452571464e-09,-7.35257452571464e-09,-2.94103002686574e-08,-1.04054567931321e-06,-3.52310979944879e-07,-1.04054567931321e-06,-3.52310979944879e-07,0,1
