time_s,Cs1_pF,Cs2_pF,lambda,innovation_scalar,E_in,E_quad,base_in,evidence_ratio_base,evidence_ratio_quad,evidence_background_excess,evidence_phase_weight,fault_evidence_score,update_weight,delta_c_m2_raw_1,delta_c_m2_raw_2,delta_c_raw_1,delta_c_raw_2,delta_c_applied_1,delta_c_applied_2,J_increment_norm_raw,J_increment_norm_applied,h_increment_norm_raw,h_increment_norm_applied,rate_limit_active,projection_active,base_in_increment_candidate,base_in_increment_applied
1.37998,9.97466169190094,10.0191671941849,0.995,0.0485869977845415,0.000928607838610848,8.49862360374245e-06,0.000931867376564041,0.996449066240016,109.265674288442,0,1,0,1,0.00706477088417401,0.00244756874939966,0.00706477088417401,0.00244756874939966,0.00706477088417401,0.00244756874939966,2.92972385345091e-06,2.92972385345091e-06,3.61542745066592e-05,3.61542745066592e-05,0,0,-4.96376338049269e-08,-4.96376338049269e-08
1.39998,9.97259789446585,10.0136835959593,0.995,0.0392082364038854,0.000927624240907845,1.6910359156068e-05,0.000931803729529198,0.995446631395057,54.8553837523197,0,1,0,1,-0.00206379743508478,-0.00548359822555611,-0.00206379743508478,-0.00548359822555611,-0.00206379743508478,-0.00548359822555611,2.91507523418366e-06,2.91507523418366e-06,3.48078503478284e-05,3.48078503478284e-05,0,0,-6.36470348429298e-08,-6.36470348429298e-08
1.41998,9.96974161994691,10.0045619419163,0.995,0.0654992385559545,0.000927404190767142,1.32922025843474e-05,0.000931737736447768,0.995278470537459,69.7705429078954,0,1,0,1,-0.00285627451893866,-0.00912165404302812,-0.00285627451893866,-0.00912165404302812,-0.00285627451893866,-0.00912165404302812,2.90049985801274e-06,2.90049985801274e-06,3.42851588443754e-05,3.42851588443754e-05,0,0,-6.59930814308303e-08,-6.59930814308303e-08
1.43998,9.97327832431499,10.0030906203266,0.995,0.0268154692041405,0.000931363806325426,1.72042697228699e-05,0.000931732127495932,0.999598674489681,54.135619896457,0,1,0,1,0.00353670436808073,-0.00147132158974905,0.00353670436808073,-0.00147132158974905,0.00353670436808073,-0.00147132158974905,2.88599735872267e-06,2.88599735872267e-06,3.51063093510991e-05,3.51063093510991e-05,0,0,-5.60895183521638e-09,-5.60895183521638e-09
1.45998,9.9764693501994,10.0043254649256,0.995,0.0244624099377212,0.000930348703361208,8.88205072384366e-06,0.000931711376133911,0.998515212587266,104.744808633039,0,1,0,1,0.00319102588440678,0.00123484459907175,0.00319102588440678,0.00123484459907175,0.00319102588440678,0.00123484459907175,2.87156737192906e-06,2.87156737192906e-06,3.51170588155151e-05,3.51170588155151e-05,0,0,-2.07513620208762e-08,-2.07513620208762e-08
1.47998,9.97331307878027,9.99742547533445,0.995,0.0557708558098171,0.000918106286952234,1.57246677876094e-05,0.000931507299796186,0.985397742766274,58.386370977116,0,1,0,1,-0.003156271419126,-0.00689998959118121,-0.003156271419126,-0.00689998959118121,-0.003156271419126,-0.00689998959118121,2.85720953506941e-06,2.85720953506941e-06,3.38368868064507e-05,3.38368868064507e-05,0,0,-2.04076337725163e-07,-2.04076337725163e-07
1.49998,9.97467265025465,10.002894521447,0.995,0.0421964654946019,0.000920194709820255,1.15268087103297e-05,0.000931337610946547,0.987855607810453,79.8308302781065,0,1,0,1,0.0013595714743726,0.00546904611257837,0.0013595714743726,0.00546904611257837,0.0013595714743726,0.00546904611257837,2.84292348739407e-06,2.84292348739407e-06,3.496661834792e-05,3.496661834792e-05,0,0,-1.69688849638956e-07,-1.69688849638956e-07
1.51998,9.97137991500766,10.0062506766138,0.995,0.0366549850255594,0.000933300791140503,1.03501175994195e-05,0.000931366550302029,1.00210791464949,90.1729649113188,0.0175659554124019,1,0.0175659554124019,0.98273728074434,-0.00334934915662366,0.00341385949052331,-0.00329273524698337,0.00335615516677912,-0.00329273524698337,0.00335615516677912,2.8287088699571e-06,2.77987766287903e-06,3.42718422647186e-05,3.36802170733285e-05,0,0,2.94477029092735e-08,2.89393554812266e-08
1.53998,9.97791856135207,10.0164811566963,0.995,0.0948942254018384,0.000931162626067509,1.74060265689519e-05,0.000931363491438511,0.999781048358806,53.4965646735595,0,1,0,1,0.00653864634440282,0.0102304800825106,0.00653864634440282,0.0102304800825106,0.00653864634440282,0.0102304800825106,2.81480948164269e-06,2.81480948164269e-06,3.54819915279467e-05,3.54819915279467e-05,0,0,-3.05886351783993e-09,-3.05886351783993e-09
1.55998,9.97875527073685,10.014556315545,0.995,0.017561358548775,0.00093659528804112,1.0748188225129e-05,0.000931438459058288,1.00561735203331,87.1398293744091,0.0468112669442799,1,0.0468112669442799,0.955282037533924,0.000875087676163844,-0.00201312991113944,0.000836709384781642,-0.00192484115131641,0.000836709384781642,-0.00192484115131641,2.80073543423448e-06,2.67549225220897e-06,3.3858751407643e-05,3.23446570330478e-05,0,0,7.84769490391095e-08,7.49676197775265e-08
1.57998,9.96936395720186,10.0150702084029,0.995,0.0765954464946666,0.000926444086959158,1.08350017535011e-05,0.000931363543476801,0.994638000985701,85.504747301108,0,1,0,1,-0.00939131353499256,0.000513892857876286,-0.00939131353499256,0.000513892857876286,-0.00939131353499256,0.000513892857876286,2.78735797297345e-06,2.78735797297345e-06,3.30324891824774e-05,3.30324891824774e-05,0,0,-7.49155814870096e-08,-7.49155814870096e-08
1.59998,9.96377329943392,10.0230306895104,0.995,0.0806880289147776,0.000923274384354258,1.23282203976522e-05,0.000931242206089963,0.991314713594472,74.8911322605374,0,1,0,1,-0.0055906577679341,0.00796048110750824,-0.0055906577679341,0.00796048110750824,-0.0055906577679341,0.00796048110750824,2.77342118310857e-06,2.77342118310857e-06,3.38226331740868e-05,3.38226331740868e-05,0,0,-1.21337386838147e-07,-1.21337386838147e-07
1.61998,9.95734738907328,10.0277572200909,0.995,0.0678524953126166,0.00093190586423063,7.23180125743455e-06,0.000931252102190862,1.00071265900118,128.862206112756,0.00593882500979544,1,0.00593882500979544,0.99409623640907,-0.00646335728352732,0.00475407439499165,-0.00642591036064566,0.00472653058051264,-0.00642591036064566,0.00472653058051264,2.75955407719303e-06,2.74326232230489e-06,3.32965232024835e-05,3.30999484010961e-05,0,0,9.9548721100174e-09,9.89610089850192e-09
